-0.86667,134.08333
-1.01667,119.51667
-1.05,119.53333
-1.11667,119.53333
-1.11667,119.56667
-21.38,47.87
-3.33,128.35
-3.57,128.32
-30.55,17.98333
-32.25,24.55
-5.75,132.1833
-6.17,106.75
-6.4,106.8
-7.98333,131.15
-7.98333,131.36667
-8.23333,124.53333
-8.25,124.71667
-8.6,120.47
10.3,123.9
11.15,124.9834
11.25,125.0
11.8,124.3
12.4833,122.5166
13.3,101.11667
13.4031,123.65182
13.67,123.33
13.71667,100.5
13.75,100.51667
14.5834,121.0
14.6,120.9834
15.01306,145.62417
15.19,145.74
15.1908,120.56444
16.62567,145.78378
2.72,98.9
22.06666,103.16666
22.0675,96.56352
22.67,121.48
22.7694,104.8314
23.56667,119.63333
23.56667,119.65
25.15,121.55
26.08333,119.3
26.24946449187172,127.66930090772354
26.33333,88.76667
26.96667,88.36667
27.05,100.2
27.11667,88.53333
27.23333,88.71667
27.71667,85.31667
28.66667,106.58333
28.91667,106.91667
29.29837,108.1
29.41667,108.16667
29.41667,108.3
29.5,108.08333
29.6,107.58333
30.41667,102.58333
35.0,105.0
35.02442,70.86442
35.02456,70.87056
35.02467,70.87208
35.02483,70.87436
35.02506,70.87356
35.03542,70.86875
35.04069,70.86658
35.04092,70.866
35.04092,70.86831
35.04094,70.86733
35.0415,70.86925
35.04156,70.86881
35.04158,70.86908
35.04175,70.86875
35.04203,70.86883
35.06789,70.83742
35.06789,70.84244
35.06817,70.84244
35.06847,70.83861
35.0685,70.83781
35.06975,70.83417
35.07181,70.85858
35.07317,70.85872
35.07381,70.8585
35.07642,70.85842
35.07683,70.85797
35.09672,70.83306
35.09733,70.83072
35.09853,70.86608
35.09881,70.86717
35.09897,70.86519
35.09897,70.86822
35.09922,70.86836
35.09969,70.86956
35.09986,70.87125
35.14261,70.90158
35.14344,70.90158
35.14444,70.90008
35.14525,70.90072
35.14603,70.9005
35.14606,70.9005
35.14683,70.90008
4.12,98.22
6.85,79.86667
7.0667,125.6
7.1,125.3
7.3,80.76667
7.3834,124.2667
7.83333,80.98333
8.1,124.9
8.2,124.9292
8.5,123.25
9.25,123.2333
9.28333,123.26667
9.3,123.2667
9.3833,123.1833
9.65,123.0167
9.7167,124.1167
9.7333,118.7333
